sentiment,review_body,product_category
1,I first saw these in store  but decided to risk waiting for them to go on sale and no regrets! they are a great high quality and the print is exactly what i hoped it to be!,Lounge
1,"The design is graceful and both my kids said it was a keeper ""pretty "" even the boy child.    somehow i feel it makes my tummy look bigger than it is  maybe with the belt on my jeans.",Lounge
1,Unfortunately  the other reviews were accurate. i thought i could still make it work because i loved the design. but alas the dress is incredibly see-through. i tried using it like a bathing suit cover up  unbuttoned  like one of the models shows - but it looked very strange. would have definitely kept this dress for the beach if it weren't completely see-through.,Lounge
1,My husband bought me these joggers for a retreat i went on. they are so comfortable and really cute. i am usually a size 4 and the size small fit great with some room.,Lounge
1,This is baby soft and a great basic. i ordered my normal size large and it clings in an unattractive way so you might want to size up for a better fit if you're not going to wear it as a layer. the black color is saturated in a good way. it's also very long but i'm short so this would be perfect for taller frames.,Lounge
1,Although not the highest quality of clothing i've ever received from retailer they are still comfy.,Lounge
1,Love this jumpsuit  i was rather apprehensive as i didn't think it would look as good on me as on the model but i am totally smitten with it. very flattering  especially if you have some bumps and rolls. i ordered in a medium (5.7 and 145 lbs and it fits perfectly. definitely recommend to order down.   as i'm wearing it to yoga i wear a sports bra underneath  that also helps with the very deep and open back to cover up a bit more. highly recommend  the top hits in all the right spots to make one,Lounge
-1,Even in my usual petite small size  this looked bulky and made me look stumpy. disappointing because the style looks so good in the picture and the material looks to be good quality. i don't even know if going down a size would have helped. as others have mentioned it looks like a frumpy house robe.,Outerwear
-1,"I was looking for a really warm  but stylish coat that i could wear when the weather is frigid as it sometimes gets here in the dc area. i tried on a size small  which is my usual coat size. while the coat fit  it was not flattering. for reference i am 5'9"" 128 pounds and usually wear a small/xsmall in retailer tops. in this coat i looked like a linebacker with pads on. the front material is doubled  which makes you look like you have a large protruding stomach. the shoulders are bulky and",Outerwear
-1,I ordered this coat because  like others  i was taken by its feminine beauty! unfortunately  the coat showed up with the top button broken off (and missing) and another button hole torn open. i returned that coat right away  thinking that it'd been damaged somehow in shipping. however  i began to question the quality of the coat when the second coat showed up with a broken and missing top button! when i tried on the coat  i found the missing button stuffed into the pocket. not the quality i expe,Outerwear
-1,"Despite retailer's claim that they have ""fixed"" the button issue on this coat  beware. they haven't. i ordered this coat november 18th  feeling safe that the issue that scores of other reviewers had noted was fixed  because retailer indicated ""rest assured  this issue has been fixed"" (as noted in the item description). feeling confident that i'd get a non-defective coat at this late date in the quality assurance cycle  i was severely disappointed to open my shipment tonight (nov 24th) immediately di",Outerwear
-1,Ordered a size medium as i usually take a medium in retailer coats- the wool is wonderful however the stripped bands are sewn into the fabric which add to the weight. the coat has an odd shape - not a line or straight. the medium was large on me. the bottom edges of the coat did not line up when buttoned and there was no inside hook or button to help even out the bottom edges. sadly this coat will be returned.,Outerwear
-1,I was excited to receive this coat for my annual travel to switzerland but hesitated to order it online without seeing it first due to the price. it arrived last night with the buttons falling off and a large hole in the front pocket. the lining inside is has a very cheap plasticky feel and i can also see small rips possibly forming in the lining. in addition  the collar on the coat is extremely bulky and the shoulders are padded underneath the fur which makes ones shoulders appear like a lineba,Outerwear
-1,"First of all  mine arrived in a regular denim shade  not the dark wash shown. also  the style is more like a blazer  and it was huge. i am 5'2"" and ordered the petite xs but even xxs would have looked like a baggy blazer. as well  the sleeves came barely past my wrists  they are designed to cuff as the model has done? perhaps on someone taller and younger it would look edgy and chic! the quality is excellent with some nice details. this might be one to try in person  if you can.",Outerwear
-1,Agree with other reviewer that this is massive even for a cape. unflattering overall. i normally wear a size 2 of 4 and bought this in an xs and two of me can easily fit into this with room to spare. unlined and it itches!,Outerwear
-1,This sweater coat is very bulky and has an odd and unflattering shape when on.,Outerwear
0,I love the look of this jacket. it's incredibly soft and fits tts. i love how it's a little different and fun. however  it's already pilling after 3 wears. probably have gotten a total of 15 hours of wear out of it. i am so disappointed. for this price point  i would have expected better quality.,Outerwear
0,This vest doesn't have a button  so i thought i could put my own. but when it arrived  it just didn't fit that well. the opening in the front is too big  the vest itself while nice and warm is not functional at all due to openings everywhere. i don't know  why even make a vest like this with no front button and such a wide opening  how is one supposed to keep warm at all?,Outerwear
0,I tried this jacket on and it was definitely cute but a couple things to note. it's a wool acrylic blend and it was already starting to pill from being tried on in the store. also  it's unlined. i thought the price point was high given its fibers and unlined. given its hem  i wonder how much longevity the piece has and how quickly it might start to look dated too.,Outerwear
0,I loved this when i saw it arrive in the mail. as soon as i put it on though  i was drowning in it. i know its a cape and it is suppose to be large but it was so big i had to return it. i still really like it and wish it would have worked. i am 5'5  athletic/slim figure just for reference.,Outerwear
0,I just loved this when i saw it in store. beautiful fabric  lovely color. i ordered a small petite because petite xs was sold out. i imagine it might be a little better if it were a size smaller  but there is sooo much fabric in the pleated bottom  unless you are blessed with exceptionally long legs  it might end up looking like a witches coat. at least that is what i was told by my daughter.,Outerwear
0,It seems this coat could have been manufactured under a smaller spec size because the size large looses shape and where it hits on the waistline is unflattering. quality is high however,Outerwear
0,Really unique & will easily go with many tops/bottoms. i agree with the other reviewers  it's itchy  but so super cute. the sale price is a good deal. i had already planned to wear with long sleeves so the itchy fabric should not be a problem. i got the xs/s  my usual size.,Outerwear
0,I love the pattern on this jacket and enjoy the bell shape. a fun jacket to through on and add quick style to a skinny pants.,Outerwear
0,"I loved this trench on the web site  i couldn't wait until it arrived and was even happy to pay full-price to get it! it unfortunately just didn't complement my 5'2"" 135 lb curvy figure as i had hoped. it was definitely much fuller on the bottom which added unnecessary bulk. i have narrow shoulders and it was snug and uncomfortable with a simple tank top on. i hung it in my closet for a few weeks  tags intact  continuing to try it and each time it just wasn't working. it also had many stray thre",Outerwear
1,Love the coat. style and fit are a perfect fit. true to size. thanks for the previous reviews about the button. i am extra careful taking it on and off. versatile. take the collar off and wear on a sweater or whatever inspires you.,Outerwear
1,I bought this during a 20% off sale which made it even more worth the price. i would have purchased and kept it regardless  but just got lucky.  looking at the pictures online  i thought the coat was going to be red. however; when it showed up it is more purple. i still like the color and did end up keeping the coat.  i do think the buttons are sewn on well  but i was surprised it did not come with additional buttons in case one gets lost. these are very unique buttons so i can't imagine it woul,Outerwear
1,I wanted this coat from the first moment i saw it in the catalogue. i tend to gravitate toward dark colors  but this looked timeless and beautiful  like something my grandmother would have cherished (and i would have coveted). i was not disappointed. the coat is carefully lined  and the mohair is divinely soft. the silhouette is not fitted  but comes off surprisingly chic. do note that this is not a coat for heavy duty weather; i've even been a bit chilly wearing it at nights in la. also  heed t,Outerwear
1,Have kept my eyes out for a jacket like this for several years now. and this one is more than i had hoped for.  in the store i was between a l and m.  so went with the large.  after getting home and trying on a couple more times i decided to order the petite large.  jacket is roomy warm and so so soft.  added bonus w the hood.,Outerwear
1,"I was so excited to receive this jacket - have been looking for a ""leather"" jacket for a while and thought this would be the perfect one. unfortunately  i have broad shoulders and it seemed a little tight. i got my normal size s based on retailer shirts. maybe if i got the m? although  the s fit well in the waist  so... also  my small chest (32b) didn't fill out the darting in the chest area. one last wish  was that it was a little longer.   as with all hei hei  the inner lining was very cute. ove",Outerwear
1,This poncho is dreamy. the colors are divine and appear a little bolder in person. there is a gorgeous leather trim around the edges that elevates the look so much. the belt minimizes how big the poncho is and really makes it feminine. its everything you dream of when it comes to a third layer for fall. my only gripe is that the fabric is a little itchy. it being wool i can't say that i'm surprised and the truth is that its heavy enough that you would definitely be wearing long sleeves underneat,Outerwear
1,I can't wait for it to get colder so i can wear this out. love the ochre color paired with the maroon faux fur lapel. i especially love the detail at the pocket edges. very well made. the faux fur is luxuriously soft and removable. this will go great with denim and long skirts. the wool is a bit stiff in my opinion but that's okay. this will make a great addition to your autumn and winter closet. most of my outerwear are blacks or dark blues or dark greys so it's nice to be able to wear a bit of,Outerwear
1,Love everything about this beautiful coat except the way it fits on me.  it is just perfect in the shoulders but once it flares out at the bottom  i look like a clown costume.  if i size down it will not fit in my shoulders.  perhaps a tailor can install buckles that match the neckline buckle to the sides of the coat to fold in the flare.  on another note the buckle at the neckline feels very hard and fake  not sure if it's real leather.,Outerwear
1,This coat is a classic! i would wear it every day if it wasn't so distinct. very comfortable  flattering  and stylish.,Outerwear
-1,"Quality jumpsuit but poor design. the green made me look a bit like ""gumby the cartoon character""",Pants
-1,"I thought the photo of these pants was so cute. when i got them in the mail i opened the package and just began to laugh over how long they were. i held the waist up to my chest  just below my shoulders and the pants still hit the ground. i am not a short woman! i ordered a 14  i am 5' 6"". i also found the waistband a little small in relation to the size.",Pants
-1,Let me start off by saying that i really  really wanted this jumpsuit to work as it looked good on me and was tts (got a 6p). unfortunately  it didn't work out due to the two buttons at the top which break way too easily. i had to return it and exchange for another jumpsuit but it did me no good as the second one did the very same thing so i didn't even bother trying it on. the buttons broke through before i even got the chance as the material is far too thin and the back of the buttons just pop,Pants
-1,Saw this online and went in to try on. fit great and is true to size  but i should have known there would be issues as three out of six on the rack had the sewn in tags were all but hanging by a thread. i bought this for my bachelorette weekend in napa and when i put this on i noticed the straps had a few threads coming out and i thought  better get this to the seamstress as soon as i get home to secure the straps. well  literally five minutes into the car ride to the wineries i noticed the seam,Pants
-1,I thought these were gorgeous and was going to buy them although the price was a bit high. in fact  two separate women came up to me as i was walking around the store and asked where i got the pants because the colors are so vivid. however  as we were looking at the items  we noticed that both the green and the blue both had several small holes in them due to stitching quality  as the previous reviewer noted. therefore  none of us purchased the pants.    the staff at the store were very helpful,Pants
-1,"I am 5'6""  130 lbs with an athletic body type and i ordered a size small. these were really baggy in the thigh/quadricep area and made my thighs look bulky. the fabric quality is very nice and i like the idea of them for curvier body types. my son commented that they looked like pajama pants and i agreed.",Pants
-1,I waited three months for these pants. when they finally arrived  i was mostly pleased. they seemed like the staple pant everyone is raving about. and they should have been.  problem one: they bag out. i got one wear out of them before i needed to wash and hang to dry (regained shape then).  problem two: the crotch split! in the front! i'm a teacher. i sincerely hope no one noticed! i read other reviews about this problem and don't know if i got a bad batch or if a similar fate is awaiting other,Pants
-1,I love relaxed-fit wide leg pants with some pockets and draw string  so naturally i was super excited to see these. i got them in gray and they felt and looked perfect right out of the bag  material was soft and flowy but not too thin. unfortunately the sizing is completely off unless i got a defective pair  i got my usual size l and they felt like s or smaller  i barely could get them on and i could not zip up. i'd need at least two sizes larger for them to fit at all. very disappointed  will l,Pants
-1,"I ordered these pants after seeing the good reviews  but i don't agree. these are going back. i ordered a small. i'm 5'5"" and 135 pounds. i am usually between a small and a medium in pants  but the small in these pants is huge. i could definitely fit into an xs. but i also don't think they are very flattering and don't like the feel of the fabric. it's too bad. i love the idea of these.",Pants
0,This jumpsuit is gorgeous...on the right body. if you have a tiny rib cage and a flat stomach and an average to short torso  this may fit you beautifully. on me  the defined gathered area you see in the photo was very tight and hit me in an odd place. the fabric is a great weight and it is a beautiful and rich looking. i really wanted this to work out for me. as for size  i found it just a little tight in the hips  waist and rib cage.,Pants
0,I was so excited to get this! the fabric is beautiful - comfy soft and a great wash/print of blue. it reminded me of the ocean. however  the fit was off. the waist was too high  the length too short  and the straps to long. i was very disappointed. i considered taking it to the tailor before returning. ultimately  i decided to return.,Pants
0,I was so excited to receive this romper. it's a great material  but it's actually a bit drab. the colors are very bland and the flowers just hang. it's not flattering as it is very roomy.,Pants
0,"I am 5'2"" and 115lbs......ordered the blue motif in small petite. they were not only too big overall but were way too long. i had to roll them up several times to get the right length. because of fabric design these would definitely have to be hemmed. i had to check tag because i thought for sure i got sent a regular length but they were petite. not sure if they are worth trying in a smaller size..... pants were really comfy but maybe too pajama like for my taste.",Pants
0,I look like a stuffed sausage in these pants and i even went up a size. for some reason  this fabric isn't working for me. i think it's the sheed combined with the stretch (or lack there of) of the fabric. i'll have to pass.,Pants
0,My girlfriend and i both purchased these leggings in grey. we love the color because it goes with so many things.the problem is they do not fit the same. hers ran true to size and mine ran small. i am tempted to reorder another pair to see if they fit differently.,Pants
0,Unfortunately i had to size down twice with there pants. great feel  they're soft and the grey is a soft color.,Pants
0,I love these pants! best fitting pants i've ever owned. flattering. stretchy/don't stretch out. i am so sad that retailer didn't plan well and stock enough. i bought the black  want the gray and all sizes but 25 and 31 are sold out. i might just buy another black pair so i can have another. i really wish retailer would re-stock these!!!! although these are 5star pants  i rated them a 3 for retailers poor / low stock quantity.,Pants
0,I love the fit of these pants. i bought them in several colors  but unfortunately when i laundered the teal blue pair  the places where the liquid detergent touched them (not bleach  detergent) look like they've touched bleach. i washed them in cold with regular detergent but will be unable to wear them after one wear. i was confused and even checked the detergent to make sure it did not have bleach in it  and it does not. very disappointing and i hope this is not true of the dye in the other co,Pants
1,This is a great pair of trousers for work but can also be dressed down. they are very flattering and runs true to size. they're also a bit highwaisted which i love. my only complaint is that they are unlined. i'm not sure why a nice pair of wool trousers would be unlined. however i'm still giving them 5 stars because the fit and quality outweigh the one con.,Pants
1,"I love this jumpsuit and definitely feel too confident in it! the fabric is a great weight- flowy  but still substantial enough. with nude undergarments  i can't see anything. in fact  that is one of the things i love; no special undergarments are required  so it is very comfortable and still very flattering. i typically wear a medium- 135 pounds  5'4""  34b  28 waist  40 hip. i tried the small after seeing some reviews that it ran big. i would have bought it  but the salesperson suggested i try",Pants
1,I found this jumpsuit at my local retailer it must have been a web order return i love it the fit is true size the colors are perfect it's very comfortable and gorgeous on and at the sale price i could not pass it up,Pants
1,"Recently bought these on sale  though they were still a bit in the expensive side. i'm 5'2"" and typically a size 4  the xs fits perfectly. the pants fall to my ankle and are not cropped as they are on the model  but i'm fine with that. the piping on the seams helps them not seem too much like pajamas  and i was particularly pleased that the crotch was not too baggy  as sometimes happens with this style.",Pants
1,I wish these fit more like joggers  but they are slightly poofier. with the big buttons  i felt a bit too clownish. however  it's a great statement piece if you're up for it. the quality is good and the fabric has a nice texture. i think the problem was that since linen doesn't drape and scrunch like less structured fabrics  so it holds more volume instead of loose  semi-flowy menswear look. i,Pants
1,"I love the pilcro stet pants & want them in every color  every season! please retailer  never stop making these  pants. i also love the ""new addition to the family"": the pilcro capri pants & would love every color of these too!",Pants
1,"I received tons of compliments on this adorable jumper and felt like i was wearing comfy pajamas. i wore it to a baby shower and it was a hit. i'm 5'4"" and it was a bit long and needed to be hemmed  otherwise it's perfect!",Pants
1,"These pants are so comfortable and fit exactly as i expected. i love the variety of fun colors (i went with the gold). they are cooler than jeans  but just as versatile. i am 5'10"" and the length on me is the same as the model.",Pants
1,I love these pilcro pants. i had them in two colors  both beige and khaki. super comfy  and they stretch out a little around the waist with wearing. however  i recently ruined both sets in the wash because i used a stain-stick remover to try to get some grease spots out of them. the stain stick instead lifted the dye off of them! now i have two sets of pants with odd light splotches on them...so sad they aren't more color-fast :(,Pants
-1,I loved this romper so much! the material is thin  but perfect for summer. the style is just what i was looking for. it's so so cute and fit perfectly...at first. i wore it one time and then washed it exactly as described on the tag and it shrunk beyond recognition. it went from loose and flowy  like on the model  to little booty shorts and a body suit...not the look i was going for. i am so disappointed.,Shorts
-1,Shorts don't fit me like they did the first time and i've only worn them twice! the material isn't what is use to be. it stretches out to fast. i don't think i will be buying these again. wish i could take them back.,Shorts
-1,These shorts just didn't work for me. i loved the embroidery and the color  but i just don't have the curves for them. try these if you have an hourglass or fuller figure.,Shorts
-1,I love the material on these shorts. unfortunately  that's all i love. the fit is awkward and i'm an easy fit. they're boxy in the body / legs and a bit tight in the waist  causing me to not be sure whether to place the elastic waist higher or lower and neither one works well. sadly  couldn't keep these just for the pretty fabric.,Shorts
-1,The picture makes the shorts look structured. i assumed they were made of a heavier cotton material. i was disappointed when they turned out to be a light weight polyester.     also  this runs way too big. i am busty and did not fill out the top of the xs.    i wouldn't even buy this at the sale price.,Shorts
-1,"These looked really interesting online and with the multicolor stripes i thought it would pair nicely with many tops.     the fabric is nice and sturdy. the colors are more vibrant than online.     the design however is terrible. when i put them on i double checked to make sure they weren't on backwards- the back is flat as a board but the front has these poofy pockets. the poor fit with the bright stripes gives a ""1920s circus diaper"" look which is not good.     they're also really tight compar",Shorts
-1,This pants the worst short that i ever had!!  i bought ;this short last week and i laundry it yesterday and it came out lost color!!  i was really shock definetly will return it to store.  fyi  i never use chrolox or bleach when i laundry.,Shorts
-1,"I was so excited to try these  it's hard to find cute bermuda shorts. the legs were so wide. my husband asked if i was wearing his shorts. they don't look that wide in the picture. i am 5'4"" and 130 lbs i bought my regular size 28 but the waist was huge i could have sized down one or two sizes. unrolled they came to my knee.",Shorts
-1,"I followed the other reviews and sized down. normally  i'm a small/medium in retailer (5'8""/135 for clarification) and i expected the garment to be a bit roomy. i ordered the small and when it arrived i almost called the corporate office to ensure i didn't have to pay rent on the romper  given that you could comfortably fit a small family of five in it. oddly  the arm-holes were normal sized? i returned this mess.",Shorts
0,There is a lot of fabric here! the legs fit me fine  but they are long and when you roll them up it creates a bunching of fabric in an awkward area. i've also found that they don't stay rolled up in the back  especially if you sit down. it's a shame since the fabric is soft and comfortable. maybe sizing down would've helped  but i doubt that would've fixed the problem of the cuffs staying rolled up.,Shorts
0,I really wanted to love this romper and couldn't wait to try it on.   it's super cute and love the material but once on the top portion is way too baggy even after cinching the waist.   if i pulled the waist all the way down it looks smoother and nice   but if it sits at my natural waist   the back balloons out and it's unflattering.  it's too bad   i love the print and ease of this design.,Shorts
0,When these shorts arrived i loved them and was so excited to wear them on my upcoming trip to the beach. the high rise waist is very flattering and the material was extremely soft. the floral detailing was a little more orange than in the picture but i still loved the contrast. the first time i wore these i immediately noticed threads coming loose throughout the day. it was minor but still concerning for an item that was so costly. the real problem arose in the evening when i put on a jacket on,Shorts
0,I'm keeping these shorts because they are cute. i sized down as the previous reviews suggested and they fit great  but they are snug around the legs. i think i would have preferred a more baggy look  but then they would have been too big around the waist (had i ordered my typical size). they are soft and comfortable  the navy color is really pretty.,Shorts
0,I wanted to like this romper  it is very cute and colorful  but to top was overywhelming for my size and made me look even shorter.,Shorts
0,"I wanted to love this romper  but it just wasted right for me. i am 5'5""  135lbs  34c  curvy/muscular frame and ordered size small. i may have liked it better with more room in the medium  decided to return. i still recommend trying this product  but it wasn't for me and my hips!",Shorts
0,I love the look and feel of these shorts - typically my issue with any sort of cotton or linen shorts these days is that they're practically made of nothing  but these are comfortable and made of decent fabric. however  they run very large. being 100 lbs and about 5'  i typically buy size 0 or xs  but these looked a bit ridiculous on me  with how big they are. i tried shrinking them in the wash  since they're 100% cotton  and that helped some  along with getting rid of the creases from shipping,Shorts
0,"I'm 5'4""  130 lbs  curvy and fit. i'm usually a size 6 but when i tried these shorts on  they were tight. i sized up to an 8 and they looked better. but overall the fit was not flattering on a petite  curvy frame. i think these shorts would work on someone taller and a bit thinner in the thigh area.",Shorts
0,I am so sad that this romper didn't work out. it's just way too billowy and huge. i am usually between a small and medium so i ordered this small. i'm petite and somewhat curvy and i was absolutely swimming in this romper! might look best on taller girls. i am 5 '2 and about 125-130 lbs and this was like wearing a tent. do not recommend. such a bummer because i was a believer after treading all of the great reviews!,Shorts
1,I listened to the other reviewers and ordered down...silly of me! all plcro seem to run a bit large and do stretch out. i got the 25 in the lovely light grey...fit me  but too tight to be comfy. i usually wear a 25 26  or 27 in jeans depending on the style. unfortunately  there are now no more in the grey...too bad. this shouldn't happen at the beginning of the season....please please please bring them back in this great neutral color or a stone.....,Shorts
1,I really like the hyphen pilcro chino pants so i figured i would try the shorts and voila' - i love the shorts too! colors are great and you don't have to cuff them if they seem too short - they're versatile and who doesn't love options?????,Shorts
1,I tried these on as i needed bottoms to try on some tops (and i was wearing a dress)  but ended up liking them. the fit is snug but comfortable  they didn't ride up and the denim is supple. color is nice too  looked really nice with a swing tank that i half tucked. i have muscular thighs  so shorts are not an easy thing for me... anyway  recommend (tried on 25: 115 lbs  26-27 inch waist),Shorts
1,"I haven't owned a skort in years! this one is super cute and so soft! i love the details  the asymmetrical cut and the buckles. i bought it in olive green. it fits really well. i'm 5'5"" 119 lbs with an athletic frame and i purchased a size 2 (my normal size). it fits comfortably around my waste and thighs/but with some wiggle room.     i'm wearing it today w/ a navy blue/cream floral tank top  white/navy striped vans  and a gold dangly necklace. i love that its a versatile item and i'm looking f",Shorts
1,This romper is really cute. it's flowy and wide at the middle  which i like. it's comfortable. i ordered my usual size small and it was too big. i'm hoping an exchange will do the trick .,Shorts
1,"This romper has a great shape! you know that long saggy grandma butt that some rompers give you....this one is not that! it's cute and adorable and those long stitched pockets are so flattering to us short folk! i'm 5'4"" on a good day  125#  32g and this fits great. i picked up an xs (i'm never an xs) and it was very flattering. i'm usually a 4/27 in pants for reference. the v-neck and the way the shoulder seams start to angle in at the top make this very flattering. it is long enough for me to",Shorts
1,The color of these shorts is even more beautiful and vibrant in real life. the detail is wonderful and they are so comfortable!,Shorts
1,These shorts are great for warm weather. they look great with a navy top. the pattern is very attractive. they are on the baggy side  but the style is very flattering.,Shorts
1,The length on these are great. they stretch but so far they don't stretch out. the material is a dark and soft. i am 5'6' and 135lbs. the size 26 fit great.,Shorts
-1,As the other reviewer said  the skirt had this weird bunching on both sides of the hips-it was ridiculous. i don't know how anyone could wear it-looks like you had two little triangle things poking out from each hip. i'm long and lean so usually skirts like this fit me well. very very strangely constructed-i couldn't keep it even at the deeply discounted price,Skirts
-1,This skirt for sure was the most disappointing thing i've ever ordered from retailer. it looks like an all white skirt that has a little stiffness to it but looks are deceiving. it has this weird checkered patten and there is no shape to the skirt at all. there are also weird stitching lines. one more thing that i didn't like about the skirt was that it's a cream-ish color. not even the cute flamingos will make me keep this skirt. it's going back.,Skirts
-1,While i love the fabric and the pattern  this skirt leaves too much to be desired. the full price is absurd considering what you get.  there is no mention online that there is no built in slip  and as the material is extremely thin a slip is an absolute must. (see attached photo.) even in dim lighting you can see straight through.   also for this price point it is strange that the skirt is 'pull-on styling.' i would say that it is true to size  and i am usually a medium @ retailer  but i have a sm,Skirts
-1,This skirt looks great on  i didn't even think before buying it  planning to wear it all summer. so the aesthetic is great. quality and design  not so much. you get exactly one good wear out of it before the folding absolutely disintegrates  it is not sewn in or built to last.     then  it looks like a cheap sarong over a cheap miniskirt. i thought the dry cleaner might be able to fix it  but they said they would have to resew the whole garment  not exactly what you want to hear with almost bran,Skirts
-1,Well  the model looks great and i really like interesting unusual designs as it can be really unique for very long time. i tried and when i opened package it was funny looking tent with several beautiful buttons. fits like tent  long  huge  make me look like i am on military trials and i supposed to be some sort of target.,Skirts
-1,This skirt was horrible on me. it was loose in the waist  tight in the hips and poofed out like crazy at the tiered part on the bottom. the material also felt cheap and clingy. i guess the fit is tts  but it's hard to tell given how strange the cut was.,Skirts
-1,I'm so upset that this didn't work out. i'm petite at 5'2 and ordered this skirt in petite  however  i felt like it swallowed me up. the fabric is thick and warm so this is definitely only cold weather attire. i'm the picture it looks like there is a little leg showing  but on me  i feel like a schoolmarm. sadly  this is going back.,Skirts
-1,Oh dear. the elastic waistband just ruined this skirt for me--it made it look so cheap. i assumed from the photograph that the skirt was a knit over a structured lining with a real waistband with a zip. instead  it's a sweatshirt knit with no lining and elastic. it looked cheap and hung a bit baggy from the elastic waist  making it a no-go for me.,Skirts
-1,This skirt fits in a strange way. there is one pleated area but it is on the side so it is not flattering and i kept feeling as if i wanted to straighten the skirt.. the elastic looks frumpy. unflattering.,Skirts
0,I'm actually surprised no one has reviewed this yet. i took the plunge because it seemed like a classic wardrobe staple  nothing too flashy or fancy  that would go well with many outfits. my thoughts below:  __________________  pros:  - fits tts. i'm normally either a 10 or 12 and got the large. it fit well and the elastic isn't too tight. fit very well for me because i have wider hips. so if you're straight or slim  you could probably size down.  - exactly as pictured. it does have a nice flow,Skirts
0,Oh how i wanted this skirt to work.... the fabric - both pattern and color - is beautiful. the style is very nice. the knit is comfortable. but... the knit was so soft and pliable that it lost its shape right away. after wearing it for an hour  the front slit was curling in weird directions. the fabric around the hips got sort of crooked and hang-y. i would have loved the fabric to be one notch more substantial for a more defined waist and better integrity around the hips.,Skirts
0,This skirt and top is nothing like the picture. the skirt is black not maroon. top is also black. although the skirt is nice  the image was fabulous. the side panels of the skirt are also a knit. quality is good but skirt is overpriced for what it is. would have expected suede or leather panels for the money. not sure if going to keep or not. was really looking for the maroon color instead of the black.,Skirts
0,"I tried this on in the store as soon as i saw it because of it's ease  modern look  and my obsession with stripes and wrap skirts. i am between an 8 and 10 in retailer most of the time (although sizing has been quite erratic in the last couple of years)  but picked up a 10 to ensure an easy fit. was so surprised to find you have to not only buckle (cute detail) but button and zip this ""easy"" skirt  and with all that there were also straps that buttoned that i believe are there to keep it from flyi",Skirts
0,"For reference i am 5'5"" and 145lbs with an hourglass figure and bought a 8 petite instead of my usual 6 because i wanted it to be a bit shorter with the a-line design. the skirt fit perfectly  but the waistband is not stretchy like the rest of the skirt. the quality is great but the design and color is not. the skirt is actually much darker of a red than in the picture  more like a dark red wine. it is super a-line which was not flattering on me and the layers are all individual pieces of fabric",Skirts
0,Love everything about this skirt but the sizing. i'm a size 6/medium in almost everything but this skirt swallowed me. i wise there was a small or even extra small to try out. i'm also 5'5 and the skirt was right at my knees. definitely size down if you want it to look like the pictures.,Skirts
0,This is a beautiful skirt; the colors are fresh and summery  yet subtle  and it's a nice sturdy cotton  not flimsy and cheap looking. however  i agree with the reviewer who said that this runs small. i take a 4 in most skirts  but i had to try on a 6 and still felt that it didn't fit quite right. if you're extremely thin  this might be great for you.,Skirts
0,I can't figure out if this skirt is supposed to be high-waisted (if so  it's too big but the length works)  or if it's supposed to sit on my hips (fits well but too long). but the material is really comfortable  and the design is different in a good way.,Skirts
0,I absolutely adore this skirt! sadly it was a lot of skirt for me- i'm 5 feet nothing and it would have been too much fabric to hem. wish this skirt came in a petite size. great color and a fun option for the fall wedding season!,Skirts
1,"This super cute skirt has a beautiful drape and overall fit. i was afraid the tie at the front would emphasize my slight tummy  but to the contrary  the skirt is flattering and slimming. at 5'3""  the front of the skirt hits at my upper to mid knee. 118 lbs.  26"" waist  36"" hips  size 2 regular is a perfect fit.",Skirts
1,This skirt is much more vivid in person  which i like. the fit though was off for me. i ordered my usual size medium. i wear a 6 or 8 in bottoms. the medium was fitted!! you could see every curve. definitely not comfortable with that! i would probably have a better fit with a size up  however  i am not a fan of the gray lining that you can see on the inner back portion of skirt... so i think i will pass on this one.,Skirts
1,I loved this skirt. they didn't have my size anymore so i tried on a few others. i really needed a small p. otherwise i totally would have kept it!,Skirts
1,"I'm 5'4""  120lbs and the xs fits perfectly. the skirt is flattering and quality is nice. will be good for cooler days in the fall. a bit warm for a hot summer day  but nice for a night time event.",Skirts
1,This skirt is absolutely lovely!! i'm usually a perfect size 8 in all retailer clothes. i am curvy on the bottom and the skirt pulls slightly  so i will be sizing up. can't wait to get my new size!!!,Skirts
1,"I love this skirt. the material is soft and beautiful. i love wearing it with black tights and boots. the skirt is quite a bit longer than how it appears on the model  however (unless the model is 10 ft tall!). i am 5'2"" and if i place the skirt under my ribs  it reaches right above my knee. it works though and doesn't look bad. i would still recommend you buy this!",Skirts
1,This skirt is adorable. there is no give to it though. i usually wear a 4/6 and got the 4 and i can't gain a pound or it won't zip. it is perfect for spring and summer. i'm 5'8 135.,Skirts
1,"This is a really nice fitting sweater knit skirt. the knit is soft and comfortable  heavy enough to smooth out some bumps but definitely shows your curves. i got medium and it's a little snug at the waist (i'm about 29-1/2"") but not so much to return it  and it fits the rest of me great. the only thing i wish was that they'd made the slip full length  it only goes about mid-thigh and sometimes when i get up the slip stays up while the skirt falls right  but not a big negative.",Skirts
1,I love this skirt  wanted to order it from the moment it was new and took em a while to decide to do so (when i saw it was almost sold out in my size  which it is now). another thing is it doesn't come in petite - boohoo.  anyway  ordered the 0 (smallest size) for my 26.5 in waist - didn't have any trouble with the waist being too tight  like some other reviewers. it fit really well and comfortably. sits at the natural waist  so the hem isn't too crazy low on me. fine for heels (would be so cute,Skirts
-1,Fight a bit snug over the bust then widens like a bell. not as cute as it looks in the photo. returned.,Sleep
